"Taxon ID","Genome ID","Genome Name","Antibiotic","Resistant Phenotype","Measurement","Measurement Sign","Measurement Value","Measurement Unit","Laboratory Typing Method","Laboratory Typing Method Version","Laboratory Typing Platform","Vendor","Testing Standard","Testing Standard Year","Computational Method","Computational Method Version","Computational Method Performance","Evidence","Source","PubMed"
509173,"509173.8","Acinetobacter baumannii AYE","imipenem","Susceptible","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","nalidixic acid","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","tobramycin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ciprofloxacin","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","meropenem","Susceptible","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","sulfonamides","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","aztreonam","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","amikacin","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","kanamycin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","trimethoprim/sulfamethoxazole","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ciprofloxacin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ceftazidime","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","netilmicin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","streptomycin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","tobramycin","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","cefepime","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","gentamicin","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","neomycin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","spectinomycin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ampicillin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","tetracycline","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ceftazidime","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","trimethoprim","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","cefotaxime","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","gentamicin","Resistant","","","","","Disk diffusion","","","Oxoid","CLSI",2012,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","amoxicillin/clavulanic acid","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.8","Acinetobacter baumannii AYE","ampicillin","Resistant","","","","","Broth dilution","","BD Phoenix NMIC/ID133","BD","CLSI",2009,"","","","Laboratory Method","","[26195261]"
509173,"509173.200","Acinetobacter baumannii AYE","carbapenem","Susceptible","","","","","","","","PATRIC","","","AdaBoost Classifier","","Accuracy:0.936, F1 score:0.942, AUC:0.957","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","amikacin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.93, CI[0.91, 0.95]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","ampicillin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.98, 1.01]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","aztreonam","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.90, CI[0.89, 0.92]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","ceftazidime","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.87, CI[0.83, 0.91]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","cefazolin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.97, 1.00]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","ciprofloxacin","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.98, CI[0.97, 0.99]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","ceftriaxone","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.99, 1.00]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","cefotaxime","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 1.00]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","cefoxitin","","64.0","","64.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","gentamicin","","1.0","","1.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 0.99]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","imipenem","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.92, CI[0.88, 0.96]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","levofloxacin","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.95, CI[0.91, 0.99]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","meropenem","","1.0","","1.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.89, CI[0.85, 0.92]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","nitrofurantoin","","256.0","","256.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","ampicillin/sulbactam","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.87, 0.96]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","tetracycline","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.96, CI[0.94, 0.99]","Computational Method","",""
509173,"509173.26","Acinetobacter baumannii AYE","tobramycin","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.94, CI[0.92, 0.96]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","amikacin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.93, CI[0.91, 0.95]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","ampicillin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.98, 1.01]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","aztreonam","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.90, CI[0.89, 0.92]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","ceftazidime","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.87, CI[0.83, 0.91]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","cefazolin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.97, 1.00]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","ciprofloxacin","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.98, CI[0.97, 0.99]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","ceftriaxone","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.99, 1.00]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","cefotaxime","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 1.00]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","cefoxitin","","64.0","","64.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","gentamicin","","1.0","","1.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 0.99]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","imipenem","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.92, CI[0.88, 0.96]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","levofloxacin","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.95, CI[0.91, 0.99]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","meropenem","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.89, CI[0.85, 0.92]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","nitrofurantoin","","256.0","","256.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","ampicillin/sulbactam","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.87, 0.96]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","tetracycline","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.96, CI[0.94, 0.99]","Computational Method","",""
509173,"509173.27","Acinetobacter baumannii AYE","tobramycin","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.94, CI[0.92, 0.96]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","amikacin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.93, CI[0.91, 0.95]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","ampicillin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.98, 1.01]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","aztreonam","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.90, CI[0.89, 0.92]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","ceftazidime","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.87, CI[0.83, 0.91]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","cefazolin","","4.0","","4.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.97, 1.00]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","ciprofloxacin","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.98, CI[0.97, 0.99]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","ceftriaxone","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.99, CI[0.99, 1.00]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","cefotaxime","","16.0","","16.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 1.00]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","cefoxitin","","64.0","","64.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","gentamicin","","1.0","","1.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.97, CI[0.95, 0.99]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","imipenem","","8.0","","8.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.92, CI[0.88, 0.96]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","levofloxacin","","2.0","","2.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.95, CI[0.91, 0.99]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","meropenem","","1.0","","1.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 0.89, CI[0.85, 0.92]","Computational Method","",""
509173,"509173.28","Acinetobacter baumannii AYE","nitrofurantoin","","256.0","","256.0","mg/L","","","","","","","MIC XGBoost Model","202503101","W1 score: 1.00, CI[1.00, 1.00]","Computational Method","",""
